REF_DATE,GEO,DGUID,Sector,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2013,Canada,2016A000011124,Primary metal manufacturing [BS331],Cubic metres,72,thousands,3,v86719736,1.35,1141699,,,,0
2013,Canada,2016A000011124,Fabricated metal product manufacturing [BS332],Cubic metres,72,thousands,3,v86719737,1.36,5253,,,,0
2013,Canada,2016A000011124,Machinery manufacturing [BS333],Cubic metres,72,thousands,3,v86719738,1.37,4476,,,,0
2013,Canada,2016A000011124,Computer and electronic product manufacturing [BS334],Cubic metres,72,thousands,3,v86719739,1.38,3526,,,,0
2013,Canada,2016A000011124,Electrical equipment and component manufacturing [BS335],Cubic metres,72,thousands,3,v86719740,1.39,1251,,,,0
2013,Canada,2016A000011124,Transportation equipment manufacturing [BS336],Cubic metres,72,thousands,3,v86719741,1.4,34745,,,,0
2013,Canada,2016A000011124,Furniture and related product manufacturing [BS337],Cubic metres,72,thousands,3,v86719742,1.41,1725,,,,0
2013,Canada,2016A000011124,Miscellaneous manufacturing [BS339],Cubic metres,72,thousands,3,v86719743,1.42,2788,,,,0
2013,Canada,2016A000011124,Wholesale trade [BS41000],Cubic metres,72,thousands,3,v86719744,1.43,75450,,,,0
2013,Canada,2016A000011124,Retail trade [BS4A000],Cubic metres,72,thousands,3,v86719745,1.44,59778,,,,0
2013,Canada,2016A000011124,Air transportation [BS48100],Cubic metres,72,thousands,3,v86719746,1.45,1971,,,,0
2013,Canada,2016A000011124,Rail transportation [BS48200],Cubic metres,72,thousands,3,v86719747,1.46,6629,,,,0
2013,Canada,2016A000011124,Water transportation [BS48300],Cubic metres,72,thousands,3,v86719748,1.47,2617,,,,0
2013,Canada,2016A000011124,Truck transportation [BS48400],Cubic metres,72,thousands,3,v86719749,1.48,9891,,,,0
2013,Canada,2016A000011124,"Transit, ground passenger and scenic and sightseeing transportation, taxi and limousine service and support activities for transportation [BS48B00]",Cubic metres,72,thousands,3,v86719750,1.49,29746,,,,0
2013,Canada,2016A000011124,Pipeline transportation [BS48600],Cubic metres,72,thousands,3,v86719751,1.5,5528,,,,0
2013,Canada,2016A000011124,Postal service and couriers and messengers [BS49A00],Cubic metres,72,thousands,3,v86719752,1.51,451,,,,0
2013,Canada,2016A000011124,Warehousing and storage [BS49300],Cubic metres,72,thousands,3,v86719753,1.52,4719,,,,0
2013,Canada,2016A000011124,Motion picture and sound recording industries [BS51200],Cubic metres,72,thousands,3,v86719754,1.53,3345,,,,0
2013,Canada,2016A000011124,Radio and television broadcasting [BS51510],Cubic metres,72,thousands,3,v86719755,1.54,3,,,,0
2013,Canada,2016A000011124,"Publishing, pay and specialty services, telecommunications and other information services [BS51B00]",Cubic metres,72,thousands,3,v86719756,1.55,5753,,,,0
2013,Canada,2016A000011124,Depository credit intermediation and monetary authorities [BS52B00],Cubic metres,72,thousands,3,v86719757,1.56,25920,,,,0
2013,Canada,2016A000011124,Insurance carriers [BS52410],Cubic metres,72,thousands,3,v86719758,1.57,391,,,,0
2013,Canada,2016A000011124,Lessors of real estate [BS53110],Cubic metres,72,thousands,3,v86719759,1.58,190964,,,,0
2013,Canada,2016A000011124,Owner-occupied dwellings [BS5311A],Cubic metres,72,thousands,3,v86719760,1.59,0,,,,0
2013,Canada,2016A000011124,Rental and leasing services and lessors of non-financial intangible assets (except copyrighted works) [BS53B00],Cubic metres,72,thousands,3,v86719761,1.6,5706,,,,0
2013,Canada,2016A000011124,"Other finance, insurance and real estate services and management of companies and enterprises [BS5A000]",Cubic metres,72,thousands,3,v86719762,1.61,93937,,,,0
2013,Canada,2016A000011124,"Legal, accounting and architectural, engineering and related services [BS541C0]",Cubic metres,72,thousands,3,v86719763,1.62,8912,,,,0
2013,Canada,2016A000011124,"Computer systems design and other professional, scientific and technical services [BS541D0]",Cubic metres,72,thousands,3,v86719764,1.63,5098,,,,0
2013,Canada,2016A000011124,"Advertising, public relations and related services [BS54180]",Cubic metres,72,thousands,3,v86719765,1.64,130,,,,0
2013,Canada,2016A000011124,Administrative and support services [BS56100],Cubic metres,72,thousands,3,v86719766,1.65,3553,,,,0
2013,Canada,2016A000011124,Waste management and remediation services [BS56200],Cubic metres,72,thousands,3,v86719767,1.66,14138,,,,0
2013,Canada,2016A000011124,Educational services [BS61000],Cubic metres,72,thousands,3,v86719768,1.67,16138,,,,0
2013,Canada,2016A000011124,Health care and social assistance [BS62000],Cubic metres,72,thousands,3,v86719769,1.68,88342,,,,0
2013,Canada,2016A000011124,"Arts, entertainment and recreation [BS71000]",Cubic metres,72,thousands,3,v86719770,1.69,6356,,,,0
2013,Canada,2016A000011124,Accommodation and food services [BS72000],Cubic metres,72,thousands,3,v86719771,1.7,60493,,,,0
2013,Canada,2016A000011124,Repair and maintenance [BS81100],Cubic metres,72,thousands,3,v86719772,1.71,14145,,,,0
2013,Canada,2016A000011124,Personal services and private households [BS81A00],Cubic metres,72,thousands,3,v86719773,1.72,9677,,,,0
2013,Canada,2016A000011124,Professional and similar organisations [BS81300],Cubic metres,72,thousands,3,v86719774,1.73,2502,,,,0
2013,Canada,2016A000011124,Repair and maintenance [FC11000],Cubic metres,72,thousands,3,v86719775,1.74,0,,,,0
2013,Canada,2016A000011124,Operating supplies [FC12000],Cubic metres,72,thousands,3,v86719776,1.75,0,,,,0
2013,Canada,2016A000011124,Office supplies [FC13000],Cubic metres,72,thousands,3,v86719777,1.76,0,,,,0
2013,Canada,2016A000011124,"Advertising, promotion, meals, entertainment, and travel [FC20000]",Cubic metres,72,thousands,3,v86719778,1.77,0,,,,0
2013,Canada,2016A000011124,Transportation margins [FC30000],Cubic metres,72,thousands,3,v86719779,1.78,0,,,,0
2013,Canada,2016A000011124,Non-profit education services [NP61000],Cubic metres,72,thousands,3,v86719780,1.79,15792,,,,0
2013,Canada,2016A000011124,Non-profit social assistance [NP62400],Cubic metres,72,thousands,3,v86719781,1.8,26367,,,,0
2013,Canada,2016A000011124,"Non-profit arts, entertainment and recreation [NP71000]",Cubic metres,72,thousands,3,v86719782,1.81,11463,,,,0
2013,Canada,2016A000011124,Religious organizations [NP81310],Cubic metres,72,thousands,3,v86719783,1.82,66175,,,,0
2013,Canada,2016A000011124,Miscellaneous non-profit institutions serving households [NPA0000],Cubic metres,72,thousands,3,v86719784,1.83,124723,,,,0
2013,Canada,2016A000011124,Educational services (except universities) [GS611B0],Cubic metres,72,thousands,3,v86719785,1.84,13326,,,,0
2013,Canada,2016A000011124,Universities [GS61130],Cubic metres,72,thousands,3,v86719786,1.85,17785,,,,0
2013,Canada,2016A000011124,Hospitals [GS62200],Cubic metres,72,thousands,3,v86719787,1.86,61258,,,,0
2013,Canada,2016A000011124,Nursing and residential care facilities [GS62300],Cubic metres,72,thousands,3,v86719788,1.87,2285,,,,0
2013,Canada,2016A000011124,Other federal government services [GS91100],Cubic metres,72,thousands,3,v86719789,1.88,9095,,,,0
2013,Canada,2016A000011124,Other provincial and territorial government services [GS91200],Cubic metres,72,thousands,3,v86719790,1.89,28060,,,,0
2013,Canada,2016A000011124,Other municipal government services [GS91300],Cubic metres,72,thousands,3,v86719791,1.9,68298,,,,0
2013,Canada,2016A000011124,Other aboriginal government services [GS91400],Cubic metres,72,thousands,3,v86719792,1.91,17487,,,,0
2013,Canada,2016A000011124,Households,Cubic metres,72,thousands,3,v86719793,1.92,3128899,,,,0
2015,Canada,2016A000011124,"Total, industries and households",Cubic metres,72,thousands,3,v86719702,1.1,36451889,,,,0
2015,Canada,2016A000011124,"Total, industries",Cubic metres,72,thousands,3,v86719703,1.2,33291291,,,,0
2015,Canada,2016A000011124,Crop production [BS111],Cubic metres,72,thousands,3,v86719704,1.3,1794775,,,,0
2015,Canada,2016A000011124,Animal production [BS112],Cubic metres,72,thousands,3,v86719705,1.4,1573015,,,,0
2015,Canada,2016A000011124,Forestry and logging [BS11300],Cubic metres,72,thousands,3,v86719706,1.5,172,,,,0
2015,Canada,2016A000011124,"Fishing, hunting and trapping [BS11400]",Cubic metres,72,thousands,3,v86719707,1.6,,..,,,0
2015,Canada,2016A000011124,Support activities for agriculture and forestry [BS11500],Cubic metres,72,thousands,3,v86719708,1.7,,..,,,0
2015,Canada,2016A000011124,Oil and gas extraction [BS21100],Cubic metres,72,thousands,3,v86719709,1.8,371843,,,,0
2015,Canada,2016A000011124,Coal mining [BS21210],Cubic metres,72,thousands,3,v86719710,1.9,62815,,,,0
2015,Canada,2016A000011124,Metal ore mining [BS21220],Cubic metres,72,thousands,3,v86719711,1.1,370020,,,,0
2015,Canada,2016A000011124,Non-metallic mineral mining and quarrying [BS21230],Cubic metres,72,thousands,3,v86719712,1.11,97532,,,,0
2015,Canada,2016A000011124,Support activities for mining and oil and gas extraction [BS21300],Cubic metres,72,thousands,3,v86719713,1.12,29,,,,0
2015,Canada,2016A000011124,"Electric power generation, transmission and distribution [BS22110]",Cubic metres,72,thousands,3,v86719714,1.13,23318293,,,,0
2015,Canada,2016A000011124,"Natural gas distribution, water, sewage and other systems [BS221A0]",Cubic metres,72,thousands,3,v86719715,1.14,1000739,,,,0
2015,Canada,2016A000011124,Residential building construction [BS23A00],Cubic metres,72,thousands,3,v86719716,1.15,5644,,,,0
2015,Canada,2016A000011124,Non-residential building construction [BS23B00],Cubic metres,72,thousands,3,v86719717,1.16,2476,,,,0
2015,Canada,2016A000011124,Transportation engineering construction [BS23C10],Cubic metres,72,thousands,3,v86719718,1.17,220,,,,0
2015,Canada,2016A000011124,Oil and gas engineering construction [BS23C20],Cubic metres,72,thousands,3,v86719719,1.18,28,,,,0
2015,Canada,2016A000011124,Electric power engineering construction [BS23C30],Cubic metres,72,thousands,3,v86719720,1.19,99,,,,0
2015,Canada,2016A000011124,Communication engineering construction [BS23C40],Cubic metres,72,thousands,3,v86719721,1.2,33,,,,0
2015,Canada,2016A000011124,Other engineering construction [BS23C50],Cubic metres,72,thousands,3,v86719722,1.21,91,,,,0
2015,Canada,2016A000011124,Repair construction [BS23D00],Cubic metres,72,thousands,3,v86719723,1.22,80,,,,0
2015,Canada,2016A000011124,Other activities of the construction industry [BS23E00],Cubic metres,72,thousands,3,v86719724,1.23,50,,,,0
2015,Canada,2016A000011124,Food manufacturing [BS311],Cubic metres,72,thousands,3,v86719725,1.24,306587,,,,0
2015,Canada,2016A000011124,Beverage and tobacco product manufacturing [BS312],Cubic metres,72,thousands,3,v86719726,1.25,38285,,,,0
2015,Canada,2016A000011124,Textile and textile product mills [BS31A],Cubic metres,72,thousands,3,v86719727,1.26,4534,,,,0
2015,Canada,2016A000011124,Clothing and leather and allied product manufacturing [BS31B],Cubic metres,72,thousands,3,v86719728,1.27,305,,,,0
2015,Canada,2016A000011124,Wood product manufacturing [BS321],Cubic metres,72,thousands,3,v86719729,1.28,30426,,,,0
2015,Canada,2016A000011124,Paper manufacturing [BS322],Cubic metres,72,thousands,3,v86719730,1.29,1512719,,,,0
2015,Canada,2016A000011124,Printing and related support activities [BS323],Cubic metres,72,thousands,3,v86719731,1.3,1156,,,,0
2015,Canada,2016A000011124,Petroleum and coal product manufacturing [BS324],Cubic metres,72,thousands,3,v86719732,1.31,220576,,,,0
2015,Canada,2016A000011124,Chemical manufacturing [BS325],Cubic metres,72,thousands,3,v86719733,1.32,525340,,,,0
2015,Canada,2016A000011124,Plastic and rubber products manufacturing [BS326],Cubic metres,72,thousands,3,v86719734,1.33,21895,,,,0
2015,Canada,2016A000011124,Non-metallic mineral product manufacturing [BS327],Cubic metres,72,thousands,3,v86719735,1.34,40929,,,,0
2015,Canada,2016A000011124,Primary metal manufacturing [BS331],Cubic metres,72,thousands,3,v86719736,1.35,905604,,,,0
2015,Canada,2016A000011124,Fabricated metal product manufacturing [BS332],Cubic metres,72,thousands,3,v86719737,1.36,9659,,,,0
2015,Canada,2016A000011124,Machinery manufacturing [BS333],Cubic metres,72,thousands,3,v86719738,1.37,3923,,,,0
2015,Canada,2016A000011124,Computer and electronic product manufacturing [BS334],Cubic metres,72,thousands,3,v86719739,1.38,3036,,,,0
2015,Canada,2016A000011124,Electrical equipment and component manufacturing [BS335],Cubic metres,72,thousands,3,v86719740,1.39,1072,,,,0
2015,Canada,2016A000011124,Transportation equipment manufacturing [BS336],Cubic metres,72,thousands,3,v86719741,1.4,30375,,,,0
2015,Canada,2016A000011124,Furniture and related product manufacturing [BS337],Cubic metres,72,thousands,3,v86719742,1.41,1215,,,,0
2015,Canada,2016A000011124,Miscellaneous manufacturing [BS339],Cubic metres,72,thousands,3,v86719743,1.42,2782,,,,0
2015,Canada,2016A000011124,Wholesale trade [BS41000],Cubic metres,72,thousands,3,v86719744,1.43,62334,,,,0
2015,Canada,2016A000011124,Retail trade [BS4A000],Cubic metres,72,thousands,3,v86719745,1.44,51960,,,,0
2015,Canada,2016A000011124,Air transportation [BS48100],Cubic metres,72,thousands,3,v86719746,1.45,2290,,,,0
2015,Canada,2016A000011124,Rail transportation [BS48200],Cubic metres,72,thousands,3,v86719747,1.46,4749,,,,0
2015,Canada,2016A000011124,Water transportation [BS48300],Cubic metres,72,thousands,3,v86719748,1.47,2630,,,,0
2015,Canada,2016A000011124,Truck transportation [BS48400],Cubic metres,72,thousands,3,v86719749,1.48,11462,,,,0
2015,Canada,2016A000011124,"Transit, ground passenger and scenic and sightseeing transportation, taxi and limousine service and support activities for transportation [BS48B00]",Cubic metres,72,thousands,3,v86719750,1.49,29778,,,,0
2015,Canada,2016A000011124,Pipeline transportation [BS48600],Cubic metres,72,thousands,3,v86719751,1.5,5226,,,,0
2015,Canada,2016A000011124,Postal service and couriers and messengers [BS49A00],Cubic metres,72,thousands,3,v86719752,1.51,447,,,,0
2015,Canada,2016A000011124,Warehousing and storage [BS49300],Cubic metres,72,thousands,3,v86719753,1.52,4031,,,,0
2015,Canada,2016A000011124,Motion picture and sound recording industries [BS51200],Cubic metres,72,thousands,3,v86719754,1.53,2468,,,,0
2015,Canada,2016A000011124,Radio and television broadcasting [BS51510],Cubic metres,72,thousands,3,v86719755,1.54,0,,,,0
2015,Canada,2016A000011124,"Publishing, pay and specialty services, telecommunications and other information services [BS51B00]",Cubic metres,72,thousands,3,v86719756,1.55,4164,,,,0
2015,Canada,2016A000011124,Depository credit intermediation and monetary authorities [BS52B00],Cubic metres,72,thousands,3,v86719757,1.56,20626,,,,0
2015,Canada,2016A000011124,Insurance carriers [BS52410],Cubic metres,72,thousands,3,v86719758,1.57,319,,,,0
2015,Canada,2016A000011124,Lessors of real estate [BS53110],Cubic metres,72,thousands,3,v86719759,1.58,162378,,,,0
2015,Canada,2016A000011124,Owner-occupied dwellings [BS5311A],Cubic metres,72,thousands,3,v86719760,1.59,0,,,,0
2015,Canada,2016A000011124,Rental and leasing services and lessors of non-financial intangible assets (except copyrighted works) [BS53B00],Cubic metres,72,thousands,3,v86719761,1.6,5470,,,,0
2015,Canada,2016A000011124,"Other finance, insurance and real estate services and management of companies and enterprises [BS5A000]",Cubic metres,72,thousands,3,v86719762,1.61,84408,,,,0
2015,Canada,2016A000011124,"Legal, accounting and architectural, engineering and related services [BS541C0]",Cubic metres,72,thousands,3,v86719763,1.62,6998,,,,0
2015,Canada,2016A000011124,"Computer systems design and other professional, scientific and technical services [BS541D0]",Cubic metres,72,thousands,3,v86719764,1.63,4185,,,,0
2015,Canada,2016A000011124,"Advertising, public relations and related services [BS54180]",Cubic metres,72,thousands,3,v86719765,1.64,96,,,,0
2015,Canada,2016A000011124,Administrative and support services [BS56100],Cubic metres,72,thousands,3,v86719766,1.65,3131,,,,0
2015,Canada,2016A000011124,Waste management and remediation services [BS56200],Cubic metres,72,thousands,3,v86719767,1.66,25935,,,,0
2015,Canada,2016A000011124,Educational services [BS61000],Cubic metres,72,thousands,3,v86719768,1.67,13969,,,,0
2015,Canada,2016A000011124,Health care and social assistance [BS62000],Cubic metres,72,thousands,3,v86719769,1.68,72815,,,,0
2015,Canada,2016A000011124,"Arts, entertainment and recreation [BS71000]",Cubic metres,72,thousands,3,v86719770,1.69,5597,,,,0
2015,Canada,2016A000011124,Accommodation and food services [BS72000],Cubic metres,72,thousands,3,v86719771,1.7,57948,,,,0
2015,Canada,2016A000011124,Repair and maintenance [BS81100],Cubic metres,72,thousands,3,v86719772,1.71,13432,,,,0
2015,Canada,2016A000011124,Personal services and private households [BS81A00],Cubic metres,72,thousands,3,v86719773,1.72,7165,,,,0
2015,Canada,2016A000011124,Professional and similar organisations [BS81300],Cubic metres,72,thousands,3,v86719774,1.73,1628,,,,0
2015,Canada,2016A000011124,Repair and maintenance [FC11000],Cubic metres,72,thousands,3,v86719775,1.74,0,,,,0
2015,Canada,2016A000011124,Operating supplies [FC12000],Cubic metres,72,thousands,3,v86719776,1.75,0,,,,0
2015,Canada,2016A000011124,Office supplies [FC13000],Cubic metres,72,thousands,3,v86719777,1.76,0,,,,0
2015,Canada,2016A000011124,"Advertising, promotion, meals, entertainment, and travel [FC20000]",Cubic metres,72,thousands,3,v86719778,1.77,0,,,,0
2015,Canada,2016A000011124,Transportation margins [FC30000],Cubic metres,72,thousands,3,v86719779,1.78,0,,,,0
2015,Canada,2016A000011124,Non-profit education services [NP61000],Cubic metres,72,thousands,3,v86719780,1.79,13282,,,,0
2015,Canada,2016A000011124,Non-profit social assistance [NP62400],Cubic metres,72,thousands,3,v86719781,1.8,20625,,,,0
2015,Canada,2016A000011124,"Non-profit arts, entertainment and recreation [NP71000]",Cubic metres,72,thousands,3,v86719782,1.81,8811,,,,0
2015,Canada,2016A000011124,Religious organizations [NP81310],Cubic metres,72,thousands,3,v86719783,1.82,46601,,,,0
2015,Canada,2016A000011124,Miscellaneous non-profit institutions serving households [NPA0000],Cubic metres,72,thousands,3,v86719784,1.83,101694,,,,0
2015,Canada,2016A000011124,Educational services (except universities) [GS611B0],Cubic metres,72,thousands,3,v86719785,1.84,11672,,,,0
2015,Canada,2016A000011124,Universities [GS61130],Cubic metres,72,thousands,3,v86719786,1.85,15317,,,,0
2015,Canada,2016A000011124,Hospitals [GS62200],Cubic metres,72,thousands,3,v86719787,1.86,51284,,,,0
2015,Canada,2016A000011124,Nursing and residential care facilities [GS62300],Cubic metres,72,thousands,3,v86719788,1.87,2036,,,,0
2015,Canada,2016A000011124,Other federal government services [GS91100],Cubic metres,72,thousands,3,v86719789,1.88,7048,,,,0
2015,Canada,2016A000011124,Other provincial and territorial government services [GS91200],Cubic metres,72,thousands,3,v86719790,1.89,15491,,,,0
2015,Canada,2016A000011124,Other municipal government services [GS91300],Cubic metres,72,thousands,3,v86719791,1.9,55267,,,,0
2015,Canada,2016A000011124,Other aboriginal government services [GS91400],Cubic metres,72,thousands,3,v86719792,1.91,16151,,,,0
2015,Canada,2016A000011124,Households,Cubic metres,72,thousands,3,v86719793,1.92,3160598,,,,0
2017,Canada,2016A000011124,"Total, industries and households",Cubic metres,72,thousands,3,v86719702,1.1,36812891,,,,0
2017,Canada,2016A000011124,"Total, industries",Cubic metres,72,thousands,3,v86719703,1.2,33844839,,,,0
2017,Canada,2016A000011124,Crop production [BS111],Cubic metres,72,thousands,3,v86719704,1.3,2198281,,,,0
2017,Canada,2016A000011124,Animal production [BS112],Cubic metres,72,thousands,3,v86719705,1.4,1661308,,,,0
2017,Canada,2016A000011124,Forestry and logging [BS11300],Cubic metres,72,thousands,3,v86719706,1.5,332,,,,0
2017,Canada,2016A000011124,"Fishing, hunting and trapping [BS11400]",Cubic metres,72,thousands,3,v86719707,1.6,,..,,,0
2017,Canada,2016A000011124,Support activities for agriculture and forestry [BS11500],Cubic metres,72,thousands,3,v86719708,1.7,,..,,,0
2017,Canada,2016A000011124,Oil and gas extraction [BS21100],Cubic metres,72,thousands,3,v86719709,1.8,408859,,,,0
2017,Canada,2016A000011124,Coal mining [BS21210],Cubic metres,72,thousands,3,v86719710,1.9,60729,,,,0
2017,Canada,2016A000011124,Metal ore mining [BS21220],Cubic metres,72,thousands,3,v86719711,1.1,427089,,,,0
2017,Canada,2016A000011124,Non-metallic mineral mining and quarrying [BS21230],Cubic metres,72,thousands,3,v86719712,1.11,100153,,,,0
2017,Canada,2016A000011124,Support activities for mining and oil and gas extraction [BS21300],Cubic metres,72,thousands,3,v86719713,1.12,20,,,,0
2017,Canada,2016A000011124,"Electric power generation, transmission and distribution [BS22110]",Cubic metres,72,thousands,3,v86719714,1.13,23267423,,,,0
2017,Canada,2016A000011124,"Natural gas distribution, water, sewage and other systems [BS221A0]",Cubic metres,72,thousands,3,v86719715,1.14,1058034,,,,0
2017,Canada,2016A000011124,Residential building construction [BS23A00],Cubic metres,72,thousands,3,v86719716,1.15,5265,,,,0
2017,Canada,2016A000011124,Non-residential building construction [BS23B00],Cubic metres,72,thousands,3,v86719717,1.16,1841,,,,0
2017,Canada,2016A000011124,Transportation engineering construction [BS23C10],Cubic metres,72,thousands,3,v86719718,1.17,195,,,,0
2017,Canada,2016A000011124,Oil and gas engineering construction [BS23C20],Cubic metres,72,thousands,3,v86719719,1.18,21,,,,0
2017,Canada,2016A000011124,Electric power engineering construction [BS23C30],Cubic metres,72,thousands,3,v86719720,1.19,92,,,,0
2017,Canada,2016A000011124,Communication engineering construction [BS23C40],Cubic metres,72,thousands,3,v86719721,1.2,40,,,,0
2017,Canada,2016A000011124,Other engineering construction [BS23C50],Cubic metres,72,thousands,3,v86719722,1.21,68,,,,0
2017,Canada,2016A000011124,Repair construction [BS23D00],Cubic metres,72,thousands,3,v86719723,1.22,68,,,,0
2017,Canada,2016A000011124,Other activities of the construction industry [BS23E00],Cubic metres,72,thousands,3,v86719724,1.23,40,,,,0
2017,Canada,2016A000011124,Food manufacturing [BS311],Cubic metres,72,thousands,3,v86719725,1.24,254807,,,,0
2017,Canada,2016A000011124,Beverage and tobacco product manufacturing [BS312],Cubic metres,72,thousands,3,v86719726,1.25,47025,,,,0
2017,Canada,2016A000011124,Textile and textile product mills [BS31A],Cubic metres,72,thousands,3,v86719727,1.26,1694,,,,0
2017,Canada,2016A000011124,Clothing and leather and allied product manufacturing [BS31B],Cubic metres,72,thousands,3,v86719728,1.27,554,,,,0
2017,Canada,2016A000011124,Wood product manufacturing [BS321],Cubic metres,72,thousands,3,v86719729,1.28,36967,,,,0
2017,Canada,2016A000011124,Paper manufacturing [BS322],Cubic metres,72,thousands,3,v86719730,1.29,1482778,,,,0
2017,Canada,2016A000011124,Printing and related support activities [BS323],Cubic metres,72,thousands,3,v86719731,1.3,826,,,,0
2017,Canada,2016A000011124,Petroleum and coal product manufacturing [BS324],Cubic metres,72,thousands,3,v86719732,1.31,245788,,,,0
2017,Canada,2016A000011124,Chemical manufacturing [BS325],Cubic metres,72,thousands,3,v86719733,1.32,580820,,,,0
2017,Canada,2016A000011124,Plastic and rubber products manufacturing [BS326],Cubic metres,72,thousands,3,v86719734,1.33,21468,,,,0
2017,Canada,2016A000011124,Non-metallic mineral product manufacturing [BS327],Cubic metres,72,thousands,3,v86719735,1.34,46953,,,,0
2017,Canada,2016A000011124,Primary metal manufacturing [BS331],Cubic metres,72,thousands,3,v86719736,1.35,953450,,,,0
2017,Canada,2016A000011124,Fabricated metal product manufacturing [BS332],Cubic metres,72,thousands,3,v86719737,1.36,18345,,,,0
2017,Canada,2016A000011124,Machinery manufacturing [BS333],Cubic metres,72,thousands,3,v86719738,1.37,1633,,,,0
2017,Canada,2016A000011124,Computer and electronic product manufacturing [BS334],Cubic metres,72,thousands,3,v86719739,1.38,1696,,,,0
2017,Canada,2016A000011124,Electrical equipment and component manufacturing [BS335],Cubic metres,72,thousands,3,v86719740,1.39,1955,,,,0
2017,Canada,2016A000011124,Transportation equipment manufacturing [BS336],Cubic metres,72,thousands,3,v86719741,1.4,27902,,,,0
2017,Canada,2016A000011124,Furniture and related product manufacturing [BS337],Cubic metres,72,thousands,3,v86719742,1.41,612,,,,0
2017,Canada,2016A000011124,Miscellaneous manufacturing [BS339],Cubic metres,72,thousands,3,v86719743,1.42,2951,,,,0
2017,Canada,2016A000011124,Wholesale trade [BS41000],Cubic metres,72,thousands,3,v86719744,1.43,53308,,,,0
2017,Canada,2016A000011124,Retail trade [BS4A000],Cubic metres,72,thousands,3,v86719745,1.44,44412,,,,0
2017,Canada,2016A000011124,Air transportation [BS48100],Cubic metres,72,thousands,3,v86719746,1.45,2331,,,,0
2017,Canada,2016A000011124,Rail transportation [BS48200],Cubic metres,72,thousands,3,v86719747,1.46,3720,,,,0
2017,Canada,2016A000011124,Water transportation [BS48300],Cubic metres,72,thousands,3,v86719748,1.47,2180,,,,0
2017,Canada,2016A000011124,Truck transportation [BS48400],Cubic metres,72,thousands,3,v86719749,1.48,10410,,,,0
2017,Canada,2016A000011124,"Transit, ground passenger and scenic and sightseeing transportation, taxi and limousine service and support activities for transportation [BS48B00]",Cubic metres,72,thousands,3,v86719750,1.49,28138,,,,0
2017,Canada,2016A000011124,Pipeline transportation [BS48600],Cubic metres,72,thousands,3,v86719751,1.5,4829,,,,0
2017,Canada,2016A000011124,Postal service and couriers and messengers [BS49A00],Cubic metres,72,thousands,3,v86719752,1.51,391,,,,0
2017,Canada,2016A000011124,Warehousing and storage [BS49300],Cubic metres,72,thousands,3,v86719753,1.52,3524,,,,0
2017,Canada,2016A000011124,Motion picture and sound recording industries [BS51200],Cubic metres,72,thousands,3,v86719754,1.53,2406,,,,0
2017,Canada,2016A000011124,Radio and television broadcasting [BS51510],Cubic metres,72,thousands,3,v86719755,1.54,0,,,,0
2017,Canada,2016A000011124,"Publishing, pay and specialty services, telecommunications and other information services [BS51B00]",Cubic metres,72,thousands,3,v86719756,1.55,10616,,,,0
2017,Canada,2016A000011124,Depository credit intermediation and monetary authorities [BS52B00],Cubic metres,72,thousands,3,v86719757,1.56,18906,,,,0
2017,Canada,2016A000011124,Insurance carriers [BS52410],Cubic metres,72,thousands,3,v86719758,1.57,290,,,,0
2017,Canada,2016A000011124,Lessors of real estate [BS53110],Cubic metres,72,thousands,3,v86719759,1.58,140844,,,,0
2017,Canada,2016A000011124,Owner-occupied dwellings [BS5311A],Cubic metres,72,thousands,3,v86719760,1.59,0,,,,0
2017,Canada,2016A000011124,Rental and leasing services and lessors of non-financial intangible assets (except copyrighted works) [BS53B00],Cubic metres,72,thousands,3,v86719761,1.6,5405,,,,0
2017,Canada,2016A000011124,"Other finance, insurance and real estate services and management of companies and enterprises [BS5A000]",Cubic metres,72,thousands,3,v86719762,1.61,73976,,,,0
2017,Canada,2016A000011124,"Legal, accounting and architectural, engineering and related services [BS541C0]",Cubic metres,72,thousands,3,v86719763,1.62,5853,,,,0
2017,Canada,2016A000011124,"Computer systems design and other professional, scientific and technical services [BS541D0]",Cubic metres,72,thousands,3,v86719764,1.63,3623,,,,0
2017,Canada,2016A000011124,"Advertising, public relations and related services [BS54180]",Cubic metres,72,thousands,3,v86719765,1.64,76,,,,0
2017,Canada,2016A000011124,Administrative and support services [BS56100],Cubic metres,72,thousands,3,v86719766,1.65,2801,,,,0
2017,Canada,2016A000011124,Waste management and remediation services [BS56200],Cubic metres,72,thousands,3,v86719767,1.66,26905,,,,0
2017,Canada,2016A000011124,Educational services [BS61000],Cubic metres,72,thousands,3,v86719768,1.67,14001,,,,0
2017,Canada,2016A000011124,Health care and social assistance [BS62000],Cubic metres,72,thousands,3,v86719769,1.68,61832,,,,0
2017,Canada,2016A000011124,"Arts, entertainment and recreation [BS71000]",Cubic metres,72,thousands,3,v86719770,1.69,4980,,,,0
2017,Canada,2016A000011124,Accommodation and food services [BS72000],Cubic metres,72,thousands,3,v86719771,1.7,53987,,,,0
2017,Canada,2016A000011124,Repair and maintenance [BS81100],Cubic metres,72,thousands,3,v86719772,1.71,12380,,,,0
